2021-04-02 23:33:20,644 Transmitted: 0
2021-04-02 23:33:20,678 Transmitted: 0
2021-04-02 23:33:20,713 Transmitted: 0
2021-04-02 23:33:20,749 Transmitted: 1
2021-04-02 23:33:20,783 Transmitted: 1
2021-04-02 23:33:20,818 Transmitted: 0
2021-04-02 23:33:20,853 Transmitted: 1
2021-04-02 23:33:20,888 Transmitted: 0
2021-04-02 23:33:20,922 Transmitted: 1
2021-04-02 23:33:20,958 Transmitted: 0
2021-04-02 23:33:20,992 Transmitted: 0
2021-04-02 23:33:21,026 Transmitted: 1
2021-04-02 23:33:21,062 Transmitted: 1
2021-04-02 23:33:21,096 Transmitted: 1
2021-04-02 23:33:21,131 Transmitted: 1
2021-04-02 23:33:21,166 Transmitted: 0
2021-04-02 23:33:21,201 Transmitted: 1
2021-04-02 23:33:21,235 Transmitted: 0
2021-04-02 23:33:21,271 Transmitted: 1
2021-04-02 23:33:21,306 Transmitted: 1
2021-04-02 23:33:21,341 Transmitted: 1
2021-04-02 23:33:21,376 Transmitted: 1
2021-04-02 23:33:21,411 Transmitted: 1
2021-04-02 23:33:21,446 Transmitted: 0
2021-04-02 23:33:21,482 Transmitted: 0
2021-04-02 23:33:21,516 Transmitted: 0
2021-04-02 23:33:21,550 Transmitted: 1
2021-04-02 23:33:21,586 Transmitted: 0
2021-04-02 23:33:21,620 Transmitted: 1
2021-04-02 23:33:21,655 Transmitted: 1
2021-04-02 23:33:21,690 Transmitted: 0
2021-04-02 23:33:21,725 Transmitted: 0
2021-04-02 23:33:21,759 Transmitted: 0
2021-04-02 23:33:21,795 Transmitted: 1
2021-04-02 23:33:21,829 Transmitted: 1
2021-04-02 23:33:21,864 Transmitted: 1
2021-04-02 23:33:21,900 Transmitted: 1
2021-04-02 23:33:21,934 Transmitted: 1
2021-04-02 23:33:21,969 Transmitted: 0
2021-04-02 23:33:22,005 Transmitted: 0
2021-04-02 23:33:22,040 Transmitted: 1
2021-04-02 23:33:22,075 Transmitted: 0
2021-04-02 23:33:22,111 Transmitted: 1
2021-04-02 23:33:22,145 Transmitted: 0
2021-04-02 23:33:22,181 Transmitted: 1
2021-04-02 23:33:22,217 Transmitted: 0
2021-04-02 23:33:22,252 Transmitted: 0
2021-04-02 23:33:22,287 Transmitted: 1
2021-04-02 23:33:22,323 Transmitted: 0
2021-04-02 23:33:22,358 Transmitted: 1
2021-04-02 23:33:22,394 Transmitted: 0
2021-04-02 23:33:22,429 Transmitted: 0
2021-04-02 23:33:22,464 Transmitted: 1
2021-04-02 23:33:22,498 Transmitted: 1
2021-04-02 23:33:22,534 Transmitted: 1
2021-04-02 23:33:22,569 Transmitted: 1
2021-04-02 23:33:22,603 Transmitted: 1
2021-04-02 23:33:22,639 Transmitted: 1
2021-04-02 23:33:22,673 Transmitted: 0
2021-04-02 23:33:22,708 Transmitted: 0
2021-04-02 23:33:22,744 Transmitted: 0
2021-04-02 23:33:22,779 Transmitted: 0
2021-04-02 23:33:22,813 Transmitted: 1
2021-04-02 23:33:22,849 Transmitted: 0
2021-04-02 23:33:22,885 Transmitted: 0
2021-04-02 23:33:22,920 Transmitted: 0
2021-04-02 23:33:22,956 Transmitted: 0
2021-04-02 23:33:22,990 Transmitted: 1
2021-04-02 23:33:23,025 Transmitted: 1
2021-04-02 23:33:23,061 Transmitted: 1
2021-04-02 23:33:23,096 Transmitted: 0
2021-04-02 23:33:23,131 Transmitted: 0
2021-04-02 23:33:23,167 Transmitted: 0
2021-04-02 23:33:23,201 Transmitted: 1
2021-04-02 23:33:23,236 Transmitted: 1
2021-04-02 23:33:23,272 Transmitted: 0
2021-04-02 23:33:23,307 Transmitted: 1
2021-04-02 23:33:23,341 Transmitted: 1
2021-04-02 23:33:23,377 Transmitted: 0
2021-04-02 23:33:23,415 Transmitted: 0
2021-04-02 23:33:23,450 Transmitted: 1
2021-04-02 23:33:23,486 Transmitted: 1
2021-04-02 23:33:23,520 Transmitted: 0
2021-04-02 23:33:23,555 Transmitted: 1
2021-04-02 23:33:23,591 Transmitted: 0
2021-04-02 23:33:23,626 Transmitted: 0
2021-04-02 23:33:23,660 Transmitted: 1
2021-04-02 23:33:23,696 Transmitted: 0
2021-04-02 23:33:23,730 Transmitted: 1
2021-04-02 23:33:23,765 Transmitted: 1
2021-04-02 23:33:23,801 Transmitted: 1
2021-04-02 23:33:23,836 Transmitted: 1
2021-04-02 23:33:23,871 Transmitted: 0
2021-04-02 23:33:23,907 Transmitted: 1
2021-04-02 23:33:23,942 Transmitted: 1
2021-04-02 23:33:23,976 Transmitted: 0
2021-04-02 23:33:24,012 Transmitted: 1
2021-04-02 23:33:24,047 Transmitted: 0
2021-04-02 23:33:24,082 Transmitted: 1
2021-04-02 23:33:24,118 Transmitted: 1
2021-04-02 23:33:24,152 Transmitted: 0
2021-04-02 23:33:24,187 Transmitted: 0
2021-04-02 23:33:24,223 Transmitted: 0
2021-04-02 23:33:24,257 Transmitted: 1
2021-04-02 23:33:24,292 Transmitted: 1
2021-04-02 23:33:24,328 Transmitted: 0
2021-04-02 23:33:24,364 Transmitted: 1
2021-04-02 23:33:24,398 Transmitted: 0
2021-04-02 23:33:24,434 Transmitted: 1
2021-04-02 23:33:24,469 Transmitted: 0
2021-04-02 23:33:24,504 Transmitted: 0
2021-04-02 23:33:24,539 Transmitted: 1
2021-04-02 23:33:24,575 Transmitted: 1
2021-04-02 23:33:24,610 Transmitted: 1
2021-04-02 23:33:24,645 Transmitted: 1
2021-04-02 23:33:24,681 Transmitted: 0
2021-04-02 23:33:24,716 Transmitted: 1
2021-04-02 23:33:24,751 Transmitted: 0
2021-04-02 23:33:24,786 Transmitted: 1
2021-04-02 23:33:24,820 Transmitted: 1
2021-04-02 23:33:24,857 Transmitted: 1
2021-04-02 23:33:24,892 Transmitted: 1
2021-04-02 23:33:24,926 Transmitted: 1
2021-04-02 23:33:24,962 Transmitted: 0
2021-04-02 23:33:24,998 Transmitted: 0
2021-04-02 23:33:25,032 Transmitted: 0
2021-04-02 23:33:25,068 Transmitted: 1
2021-04-02 23:33:25,103 Transmitted: 0
2021-04-02 23:33:25,137 Transmitted: 1
2021-04-02 23:33:25,173 Transmitted: 1
2021-04-02 23:33:25,208 Transmitted: 0
2021-04-02 23:33:25,243 Transmitted: 0
2021-04-02 23:33:25,279 Transmitted: 0
2021-04-02 23:33:25,314 Transmitted: 1
2021-04-02 23:33:25,349 Transmitted: 1
2021-04-02 23:33:25,384 Transmitted: 1
2021-04-02 23:33:25,419 Transmitted: 1
2021-04-02 23:33:25,454 Transmitted: 1
2021-04-02 23:33:25,490 Transmitted: 0
2021-04-02 23:33:25,525 Transmitted: 0
2021-04-02 23:33:25,560 Transmitted: 1
2021-04-02 23:33:25,596 Transmitted: 0
2021-04-02 23:33:25,630 Transmitted: 1
2021-04-02 23:33:25,664 Transmitted: 0
2021-04-02 23:33:25,700 Transmitted: 1
2021-04-02 23:33:25,734 Transmitted: 0
2021-04-02 23:33:25,768 Transmitted: 0
2021-04-02 23:33:25,804 Transmitted: 1
2021-04-02 23:33:25,838 Transmitted: 0
2021-04-02 23:36:54,400 Generated bitstream: 1110001101111111010111011001000100100000101110010001101010001011000000010110101011101100001100010011
2021-04-02 23:36:54,401 Starting Transmission
2021-04-02 23:36:54,489 Transmitted: 1
2021-04-02 23:36:54,525 Transmitted: 1
2021-04-02 23:36:54,560 Transmitted: 1
2021-04-02 23:36:54,597 Transmitted: 0
2021-04-02 23:36:54,632 Transmitted: 0
2021-04-02 23:36:54,668 Transmitted: 0
2021-04-02 23:36:54,705 Transmitted: 1
2021-04-02 23:36:54,740 Transmitted: 1
2021-04-02 23:36:54,775 Transmitted: 0
2021-04-02 23:36:54,812 Transmitted: 1
2021-04-02 23:36:54,847 Transmitted: 1
2021-04-02 23:36:54,883 Transmitted: 1
2021-04-02 23:36:54,920 Transmitted: 1
2021-04-02 23:36:54,955 Transmitted: 1
2021-04-02 23:36:54,990 Transmitted: 1
2021-04-02 23:36:55,027 Transmitted: 1
2021-04-02 23:36:55,063 Transmitted: 0
2021-04-02 23:36:55,098 Transmitted: 1
2021-04-02 23:36:55,135 Transmitted: 0
2021-04-02 23:36:55,170 Transmitted: 1
2021-04-02 23:36:55,206 Transmitted: 1
2021-04-02 23:36:55,243 Transmitted: 1
2021-04-02 23:36:55,278 Transmitted: 0
2021-04-02 23:36:55,314 Transmitted: 1
2021-04-02 23:36:55,351 Transmitted: 1
2021-04-02 23:36:55,386 Transmitted: 0
2021-04-02 23:36:55,422 Transmitted: 0
2021-04-02 23:36:55,459 Transmitted: 1
2021-04-02 23:36:55,495 Transmitted: 0
2021-04-02 23:36:55,530 Transmitted: 0
2021-04-02 23:36:55,566 Transmitted: 0
2021-04-02 23:36:55,600 Transmitted: 1
2021-04-02 23:36:55,635 Transmitted: 0
2021-04-02 23:36:55,670 Transmitted: 0
2021-04-02 23:36:55,705 Transmitted: 1
2021-04-02 23:36:55,739 Transmitted: 0
2021-04-02 23:36:55,775 Transmitted: 0
2021-04-02 23:36:55,810 Transmitted: 0
2021-04-02 23:36:55,845 Transmitted: 0
2021-04-02 23:36:55,881 Transmitted: 0
2021-04-02 23:36:55,915 Transmitted: 1
2021-04-02 23:36:55,950 Transmitted: 0
2021-04-02 23:36:55,985 Transmitted: 1
2021-04-02 23:36:56,020 Transmitted: 1
2021-04-02 23:36:56,055 Transmitted: 1
2021-04-02 23:36:56,091 Transmitted: 0
2021-04-02 23:36:56,125 Transmitted: 0
2021-04-02 23:36:56,160 Transmitted: 1
2021-04-02 23:36:56,196 Transmitted: 0
2021-04-02 23:36:56,232 Transmitted: 0
2021-04-02 23:36:56,267 Transmitted: 0
2021-04-02 23:36:56,302 Transmitted: 1
2021-04-02 23:36:56,337 Transmitted: 1
2021-04-02 23:36:56,372 Transmitted: 0
2021-04-02 23:36:56,408 Transmitted: 1
2021-04-02 23:36:56,442 Transmitted: 0
2021-04-02 23:36:56,477 Transmitted: 1
2021-04-02 23:36:56,512 Transmitted: 0
2021-04-02 23:36:56,547 Transmitted: 0
2021-04-02 23:36:56,582 Transmitted: 0
2021-04-02 23:36:56,618 Transmitted: 1
2021-04-02 23:36:56,652 Transmitted: 0
2021-04-02 23:36:56,686 Transmitted: 1
2021-04-02 23:36:56,722 Transmitted: 1
2021-04-02 23:36:56,757 Transmitted: 0
2021-04-02 23:36:56,792 Transmitted: 0
2021-04-02 23:36:56,828 Transmitted: 0
2021-04-02 23:36:56,862 Transmitted: 0
2021-04-02 23:36:56,897 Transmitted: 0
2021-04-02 23:36:56,932 Transmitted: 0
2021-04-02 23:36:56,966 Transmitted: 0
2021-04-02 23:36:57,001 Transmitted: 1
2021-04-02 23:36:57,036 Transmitted: 0
2021-04-02 23:36:57,070 Transmitted: 1
2021-04-02 23:36:57,104 Transmitted: 1
2021-04-02 23:36:57,140 Transmitted: 0
2021-04-02 23:36:57,174 Transmitted: 1
2021-04-02 23:36:57,208 Transmitted: 0
2021-04-02 23:36:57,244 Transmitted: 1
2021-04-02 23:36:57,279 Transmitted: 0
2021-04-02 23:36:57,313 Transmitted: 1
2021-04-02 23:36:57,349 Transmitted: 1
2021-04-02 23:36:57,383 Transmitted: 1
2021-04-02 23:36:57,418 Transmitted: 0
2021-04-02 23:36:57,453 Transmitted: 1
2021-04-02 23:36:57,488 Transmitted: 1
2021-04-02 23:36:57,526 Transmitted: 0
2021-04-02 23:36:57,562 Transmitted: 0
2021-04-02 23:36:57,597 Transmitted: 0
2021-04-02 23:36:57,631 Transmitted: 0
2021-04-02 23:36:57,667 Transmitted: 1
2021-04-02 23:36:57,701 Transmitted: 1
2021-04-02 23:36:57,735 Transmitted: 0
2021-04-02 23:36:57,771 Transmitted: 0
2021-04-02 23:36:57,806 Transmitted: 0
2021-04-02 23:36:57,840 Transmitted: 1
2021-04-02 23:36:57,875 Transmitted: 0
2021-04-02 23:36:57,910 Transmitted: 0
2021-04-02 23:36:57,945 Transmitted: 1
2021-04-02 23:36:57,981 Transmitted: 1
2021-04-02 23:36:58,015 Transmitted: 1
2021-04-02 23:36:58,050 Transmitted: 1
2021-04-02 23:36:58,086 Transmitted: 1
2021-04-02 23:36:58,120 Transmitted: 0
2021-04-02 23:36:58,155 Transmitted: 0
2021-04-02 23:36:58,191 Transmitted: 0
2021-04-02 23:36:58,226 Transmitted: 1
2021-04-02 23:36:58,260 Transmitted: 1
2021-04-02 23:36:58,296 Transmitted: 0
2021-04-02 23:36:58,331 Transmitted: 1
2021-04-02 23:36:58,365 Transmitted: 1
2021-04-02 23:36:58,401 Transmitted: 1
2021-04-02 23:36:58,435 Transmitted: 1
2021-04-02 23:36:58,470 Transmitted: 1
2021-04-02 23:36:58,506 Transmitted: 1
2021-04-02 23:36:58,540 Transmitted: 1
2021-04-02 23:36:58,575 Transmitted: 0
2021-04-02 23:36:58,610 Transmitted: 1
2021-04-02 23:36:58,645 Transmitted: 0
2021-04-02 23:36:58,679 Transmitted: 1
2021-04-02 23:36:58,715 Transmitted: 1
2021-04-02 23:36:58,749 Transmitted: 1
2021-04-02 23:36:58,784 Transmitted: 0
2021-04-02 23:36:58,820 Transmitted: 1
2021-04-02 23:36:58,854 Transmitted: 1
2021-04-02 23:36:58,889 Transmitted: 0
2021-04-02 23:36:58,925 Transmitted: 0
2021-04-02 23:36:58,959 Transmitted: 1
2021-04-02 23:36:58,994 Transmitted: 0
2021-04-02 23:36:59,029 Transmitted: 0
2021-04-02 23:36:59,064 Transmitted: 0
2021-04-02 23:36:59,098 Transmitted: 1
2021-04-02 23:36:59,134 Transmitted: 0
2021-04-02 23:36:59,168 Transmitted: 0
2021-04-02 23:36:59,203 Transmitted: 1
2021-04-02 23:36:59,239 Transmitted: 0
2021-04-02 23:36:59,274 Transmitted: 0
2021-04-02 23:36:59,308 Transmitted: 0
2021-04-02 23:36:59,344 Transmitted: 0
2021-04-02 23:36:59,378 Transmitted: 0
2021-04-02 23:36:59,413 Transmitted: 1
2021-04-02 23:36:59,448 Transmitted: 0
2021-04-02 23:36:59,483 Transmitted: 1
2021-04-02 23:36:59,517 Transmitted: 1
2021-04-02 23:36:59,553 Transmitted: 1
2021-04-02 23:36:59,587 Transmitted: 0
2021-04-02 23:36:59,622 Transmitted: 0
2021-04-02 23:36:59,657 Transmitted: 1
2021-04-02 23:36:59,692 Transmitted: 0
2021-04-02 23:36:59,726 Transmitted: 0
2021-04-02 23:36:59,762 Transmitted: 0
2021-04-02 23:36:59,796 Transmitted: 1
2021-04-02 23:36:59,831 Transmitted: 1
2021-04-02 23:36:59,867 Transmitted: 0
2021-04-02 23:36:59,901 Transmitted: 1
2021-04-02 23:36:59,936 Transmitted: 0
2021-04-02 23:36:59,971 Transmitted: 1
2021-04-02 23:37:00,006 Transmitted: 0
2021-04-02 23:37:00,041 Transmitted: 0
2021-04-02 23:37:00,077 Transmitted: 0
2021-04-02 23:37:00,111 Transmitted: 1
2021-04-02 23:37:00,146 Transmitted: 0
2021-04-02 23:37:00,182 Transmitted: 1
2021-04-02 23:37:00,217 Transmitted: 1
2021-04-02 23:37:00,251 Transmitted: 0
2021-04-02 23:37:00,287 Transmitted: 0
2021-04-02 23:37:00,322 Transmitted: 0
2021-04-02 23:37:00,356 Transmitted: 0
2021-04-02 23:37:00,392 Transmitted: 0
2021-04-02 23:37:00,426 Transmitted: 0
2021-04-02 23:37:00,461 Transmitted: 0
2021-04-02 23:37:00,496 Transmitted: 1
2021-04-02 23:37:00,531 Transmitted: 0
2021-04-02 23:37:00,565 Transmitted: 1
2021-04-02 23:37:00,601 Transmitted: 1
2021-04-02 23:37:00,636 Transmitted: 0
2021-04-02 23:37:00,671 Transmitted: 1
2021-04-02 23:37:00,706 Transmitted: 0
2021-04-02 23:37:00,741 Transmitted: 1
2021-04-02 23:37:00,775 Transmitted: 0
2021-04-02 23:37:00,811 Transmitted: 1
2021-04-02 23:37:00,846 Transmitted: 1
2021-04-02 23:37:00,880 Transmitted: 1
2021-04-02 23:37:00,916 Transmitted: 0
2021-04-02 23:37:00,950 Transmitted: 1
2021-04-02 23:37:00,985 Transmitted: 1
2021-04-02 23:37:01,021 Transmitted: 0
2021-04-02 23:37:01,056 Transmitted: 0
2021-04-02 23:37:01,090 Transmitted: 0
2021-04-02 23:37:01,126 Transmitted: 0
2021-04-02 23:37:01,161 Transmitted: 1
2021-04-02 23:37:01,195 Transmitted: 1
2021-04-02 23:37:01,233 Transmitted: 0
2021-04-02 23:37:01,267 Transmitted: 0
2021-04-02 23:37:01,302 Transmitted: 0
2021-04-02 23:37:01,337 Transmitted: 1
2021-04-02 23:37:01,372 Transmitted: 0
2021-04-02 23:37:01,406 Transmitted: 0
2021-04-02 23:37:01,442 Transmitted: 1
2021-04-02 23:37:01,476 Transmitted: 1
2021-04-02 23:39:16,106 Generated bitstream: 1000000100110101001110101110001111001101000000101011001001101100110010011101100001101010101111111000
2021-04-02 23:39:16,108 Starting Transmission
2021-04-02 23:39:16,194 Transmitted: 1
2021-04-02 23:39:16,231 Transmitted: 0
2021-04-02 23:39:16,266 Transmitted: 0
2021-04-02 23:39:16,303 Transmitted: 0
2021-04-02 23:39:16,338 Transmitted: 0
2021-04-02 23:39:16,372 Transmitted: 0
2021-04-02 23:39:16,408 Transmitted: 0
2021-04-02 23:39:16,443 Transmitted: 1
2021-04-02 23:39:16,478 Transmitted: 0
2021-04-02 23:39:16,514 Transmitted: 0
2021-04-02 23:39:16,549 Transmitted: 1
2021-04-02 23:39:16,583 Transmitted: 1
2021-04-02 23:39:16,619 Transmitted: 0
2021-04-02 23:39:16,654 Transmitted: 1
2021-04-02 23:39:16,688 Transmitted: 0
2021-04-02 23:39:16,724 Transmitted: 1
2021-04-02 23:39:16,758 Transmitted: 0
2021-04-02 23:39:16,793 Transmitted: 0
2021-04-02 23:39:16,829 Transmitted: 1
2021-04-02 23:39:16,863 Transmitted: 1
2021-04-02 23:39:16,898 Transmitted: 1
2021-04-02 23:39:16,933 Transmitted: 0
2021-04-02 23:39:16,968 Transmitted: 1
2021-04-02 23:39:17,002 Transmitted: 0
2021-04-02 23:39:17,038 Transmitted: 1
2021-04-02 23:39:17,072 Transmitted: 1
2021-04-02 23:39:17,106 Transmitted: 1
2021-04-02 23:39:17,142 Transmitted: 0
2021-04-02 23:39:17,176 Transmitted: 0
2021-04-02 23:39:17,211 Transmitted: 0
2021-04-02 23:39:17,246 Transmitted: 1
2021-04-02 23:39:17,281 Transmitted: 1
2021-04-02 23:39:17,315 Transmitted: 1
2021-04-02 23:39:17,351 Transmitted: 1
2021-04-02 23:39:17,385 Transmitted: 0
2021-04-02 23:39:17,420 Transmitted: 0
2021-04-02 23:39:17,455 Transmitted: 1
2021-04-02 23:39:17,490 Transmitted: 1
2021-04-02 23:39:17,526 Transmitted: 0
2021-04-02 23:39:17,562 Transmitted: 1
2021-04-02 23:39:17,596 Transmitted: 0
2021-04-02 23:39:17,630 Transmitted: 0
2021-04-02 23:39:17,666 Transmitted: 0
2021-04-02 23:39:17,700 Transmitted: 0
2021-04-02 23:39:17,734 Transmitted: 0
2021-04-02 23:39:17,770 Transmitted: 0
2021-04-02 23:39:17,804 Transmitted: 1
2021-04-02 23:39:17,838 Transmitted: 0
2021-04-02 23:39:17,874 Transmitted: 1
2021-04-02 23:39:17,909 Transmitted: 0
2021-04-02 23:39:17,945 Transmitted: 1
2021-04-02 23:39:17,981 Transmitted: 1
2021-04-02 23:39:18,016 Transmitted: 0
2021-04-02 23:39:18,050 Transmitted: 0
2021-04-02 23:39:18,086 Transmitted: 1
2021-04-02 23:39:18,120 Transmitted: 0
2021-04-02 23:39:18,154 Transmitted: 0
2021-04-02 23:39:18,190 Transmitted: 1
2021-04-02 23:39:18,224 Transmitted: 1
2021-04-02 23:39:18,259 Transmitted: 0
2021-04-02 23:39:18,296 Transmitted: 1
2021-04-02 23:39:18,331 Transmitted: 1
2021-04-02 23:39:18,366 Transmitted: 0
2021-04-02 23:39:18,402 Transmitted: 0
2021-04-02 23:39:18,437 Transmitted: 1
2021-04-02 23:39:18,472 Transmitted: 1
2021-04-02 23:39:18,509 Transmitted: 0
2021-04-02 23:39:18,544 Transmitted: 0
2021-04-02 23:39:18,579 Transmitted: 1
2021-04-02 23:39:18,616 Transmitted: 0
2021-04-02 23:39:18,651 Transmitted: 0
2021-04-02 23:39:18,686 Transmitted: 1
2021-04-02 23:39:18,723 Transmitted: 1
2021-04-02 23:39:18,758 Transmitted: 1
2021-04-02 23:39:18,793 Transmitted: 0
2021-04-02 23:39:18,830 Transmitted: 1
2021-04-02 23:39:18,865 Transmitted: 1
2021-04-02 23:39:18,901 Transmitted: 0
2021-04-02 23:39:18,938 Transmitted: 0
2021-04-02 23:39:18,973 Transmitted: 0
2021-04-02 23:39:19,009 Transmitted: 0
2021-04-02 23:39:19,046 Transmitted: 1
2021-04-02 23:39:19,081 Transmitted: 1
2021-04-02 23:39:19,116 Transmitted: 0
2021-04-02 23:39:19,153 Transmitted: 1
2021-04-02 23:39:19,188 Transmitted: 0
2021-04-02 23:39:19,223 Transmitted: 1
2021-04-02 23:39:19,260 Transmitted: 0
2021-04-02 23:39:19,296 Transmitted: 1
2021-04-02 23:39:19,331 Transmitted: 0
2021-04-02 23:39:19,368 Transmitted: 1
2021-04-02 23:39:19,423 Transmitted: 1
2021-04-02 23:39:19,459 Transmitted: 1
2021-04-02 23:39:19,496 Transmitted: 1
2021-04-02 23:39:19,531 Transmitted: 1
2021-04-02 23:39:19,566 Transmitted: 1
2021-04-02 23:39:19,603 Transmitted: 1
2021-04-02 23:39:19,638 Transmitted: 0
2021-04-02 23:39:19,673 Transmitted: 0
2021-04-02 23:39:19,709 Transmitted: 0
2021-04-02 23:39:19,744 Transmitted: 1
2021-04-02 23:39:19,779 Transmitted: 0
2021-04-02 23:39:19,816 Transmitted: 0
2021-04-02 23:39:19,851 Transmitted: 0
2021-04-02 23:39:19,885 Transmitted: 0
2021-04-02 23:39:19,921 Transmitted: 0
2021-04-02 23:39:19,956 Transmitted: 0
2021-04-02 23:39:19,990 Transmitted: 1
2021-04-02 23:39:20,026 Transmitted: 0
2021-04-02 23:39:20,061 Transmitted: 0
2021-04-02 23:39:20,095 Transmitted: 1
2021-04-02 23:39:20,131 Transmitted: 1
2021-04-02 23:39:20,166 Transmitted: 0
2021-04-02 23:39:20,200 Transmitted: 1
2021-04-02 23:39:20,236 Transmitted: 0
2021-04-02 23:39:20,271 Transmitted: 1
2021-04-02 23:39:20,306 Transmitted: 0
2021-04-02 23:39:20,342 Transmitted: 0
2021-04-02 23:39:20,377 Transmitted: 1
2021-04-02 23:39:20,411 Transmitted: 1
2021-04-02 23:39:20,447 Transmitted: 1
2021-04-02 23:39:20,482 Transmitted: 0
2021-04-02 23:39:20,517 Transmitted: 1
2021-04-02 23:39:20,552 Transmitted: 0
2021-04-02 23:39:20,587 Transmitted: 1
2021-04-02 23:39:20,622 Transmitted: 1
2021-04-02 23:39:20,657 Transmitted: 1
2021-04-02 23:39:20,692 Transmitted: 0
2021-04-02 23:39:20,726 Transmitted: 0
2021-04-02 23:39:20,762 Transmitted: 0
2021-04-02 23:39:20,799 Transmitted: 1
2021-04-02 23:39:20,834 Transmitted: 1
2021-04-02 23:39:20,869 Transmitted: 1
2021-04-02 23:39:20,904 Transmitted: 1
2021-04-02 23:39:20,938 Transmitted: 0
2021-04-02 23:39:20,974 Transmitted: 0
2021-04-02 23:39:21,009 Transmitted: 1
2021-04-02 23:39:21,044 Transmitted: 1
2021-04-02 23:39:21,080 Transmitted: 0
2021-04-02 23:39:21,115 Transmitted: 1
2021-04-02 23:39:21,150 Transmitted: 0
2021-04-02 23:39:21,187 Transmitted: 0
2021-04-02 23:39:21,221 Transmitted: 0
2021-04-02 23:39:21,256 Transmitted: 0
2021-04-02 23:39:21,292 Transmitted: 0
2021-04-02 23:39:21,327 Transmitted: 0
2021-04-02 23:39:21,362 Transmitted: 1
2021-04-02 23:39:21,398 Transmitted: 0
2021-04-02 23:39:21,433 Transmitted: 1
2021-04-02 23:39:21,468 Transmitted: 0
2021-04-02 23:39:21,504 Transmitted: 1
2021-04-02 23:39:21,539 Transmitted: 1
2021-04-02 23:39:21,574 Transmitted: 0
2021-04-02 23:39:21,611 Transmitted: 0
2021-04-02 23:39:21,646 Transmitted: 1
2021-04-02 23:39:21,681 Transmitted: 0
2021-04-02 23:39:21,717 Transmitted: 0
2021-04-02 23:39:21,751 Transmitted: 1
2021-04-02 23:39:21,786 Transmitted: 1
2021-04-02 23:39:21,822 Transmitted: 0
2021-04-02 23:39:21,857 Transmitted: 1
2021-04-02 23:39:21,892 Transmitted: 1
2021-04-02 23:39:21,928 Transmitted: 0
2021-04-02 23:39:21,962 Transmitted: 0
2021-04-02 23:39:21,998 Transmitted: 1
2021-04-02 23:39:22,034 Transmitted: 1
2021-04-02 23:39:22,068 Transmitted: 0
2021-04-02 23:39:22,103 Transmitted: 0
2021-04-02 23:39:22,139 Transmitted: 1
2021-04-02 23:39:22,174 Transmitted: 0
2021-04-02 23:39:22,209 Transmitted: 0
2021-04-02 23:39:22,245 Transmitted: 1
2021-04-02 23:39:22,280 Transmitted: 1
